"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Orzhov Basilica","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","345","False","False",""
"1","1","Orzhov Basilica","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","224","False","False","0.11"
"2","2","Orzhov Guildgate","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","252","False","False","0.02"
"1","1","Orzhov Signet","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","310","False","False",""
"1","1","Otepec Huntmaster","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","229","False","False",""
"1","1","Otepec Huntmaster","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","153","False","False","0.61"
"1","1","Out of Air","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","69","False","False","0.08"
"2","2","Outland Liberator // Frenzied Trapbreaker","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","303","False","False","0.20"
"1","1","Ovalchase Dragster","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","225","False","False","0.09"
"3","3","Over the Edge","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","205","False","False","0.09"
"2","2","Overcome","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","125","False","False","0.02"
"1","1","Overwhelmed Archivist // Archive Haunt","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","68","False","False","0.37"
"3","3","Ovinize","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","63","False","False","0.02"
"1","1","Oviya Pashiri, Sage Lifecrafter","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","165","False","False","0.15"
"1","1","Owlin Shieldmage","stx","Near Mint","German","","","2023-10-01 10:02:06.313000","210","False","False","0.02"
"1","1","Oyobi, Who Split the Heavens","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","95","False","False","0.17"
"1","1","Pacification Array","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","168","False","False","0.04"
"2","2","Pacifism","m20","Near Mint","German","","","2023-10-01 10:02:06.313000","32","False","False","0.02"
"1","1","Pacifism","iko","Near Mint","German","","","2023-10-01 10:02:06.313000","25","False","False","0.11"
"1","1","Pacifism","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","19","False","False","0.06"
"3","3","Pack's Betrayal","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","153","False","False","0.03"
"1","1","Packsong Pup","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","213","False","False","0.20"
"1","1","Pact of the Serpent","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","206","False","False",""
"1","1","Pact of the Serpent","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","9","False","False","1.23"
"1","1","Pain // Suffering","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","209","False","False","0.02"
"1","1","Painful Quandary","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","111","False","False","0.67"
"1","1","Painful Truths","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","116","False","False","0.12"
"1","1","Paladin of the Bloodstained","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","25","False","False","0.10"
"1","1","Panicked Altisaur","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","159","False","False","0.12"
"1","1","Pantlaza, Sun-Favored","lcc","Near Mint","English","foil","","2023-12-24 22:35:19.740000","4","False","False",""
"1","1","Papercraft Decoy","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","253","False","False","0.02"
"1","1","Papercraft Decoy","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","253","False","False","0.02"
"2","2","Parcel Myr","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","54","False","False","0.01"
"1","1","Park Heights Pegasus","snc","Near Mint","German","","","2023-10-01 10:02:06.313000","211","False","False","0.08"
"1","1","Patchwork Automaton","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","254","False","False","0.34"
"1","1","Patchwork Automaton","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","254","False","False","0.10"
"1","1","Patchwork Gnomes","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","299","False","False","0.02"
"1","1","Path of Ancestry","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","117","False","False","0.03"
"1","1","Path of Ancestry","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","177","False","False","0.05"
"1","1","Path of Ancestry","c20","Near Mint","German","","","2023-10-01 10:02:06.313000","298","False","False","0.25"
"4","4","Path of Ancestry","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","346","False","False",""
"1","1","Path to Exile","con","Near Mint","German","","","2023-10-01 10:02:06.313000","15","False","False","2.93"
"1","1","Path to Exile","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","104","False","False","1.80"
"1","1","Path to Exile","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","134","False","False",""
"1","1","Path to the Festival","mid","Near Mint","English","","","2023-10-01 10:02:06.313000","191","False","False","0.02"
"1","1","Path to the World Tree","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","136","False","False","0.05"
"1","1","Path to the World Tree","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","186","False","False","0.02"
"2","2","Pathfinding Axejaw","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","206","False","False","0.08"
"1","1","Patron of the Vein","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","207","False","False",""
"1","1","Patron of the Vein","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","135","False","False","2.28"
"1","1","Pattern Matcher","m20","Near Mint","German","","","2023-10-01 10:02:06.313000","234","False","False","0.01"
"1","1","Peema Outrider","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","166","False","False","0.02"
"1","1","Peer into the Abyss","m21","Near Mint","German","","","2023-10-01 10:02:06.313000","117","False","False","0.52"
"1","1","Peerless Samurai","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","322","False","False","0.02"
"1","1","Peerless Samurai","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","322","False","False","0.07"
"4","4","Pendulum of Patterns","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","192","False","False","0.15"
"2","2","Penumbra Bobcat","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","172","False","False","0.20"
"1","1","Peregrin Took","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","181","False","False","0.11"
"2","2","Persistent Specimen","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","125","False","False","0.01"
"1","1","Pest Infestation","c21","Near Mint","German","","","2023-10-01 10:02:06.313000","65","False","False","7.01"
"2","2","Pestilent Haze","m21","Near Mint","English","","","2023-10-01 10:02:06.313000","118","False","False","0.10"
"1","1","Pestilent Spirit","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","81","False","False","0.15"
"1","1","Pestilent Wolf","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","192","False","False","0.05"
"1","1","Petrify","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","30","False","False","0.08"
"1","1","Phalanx Vanguard","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","19","False","False","0.02"
"1","1","Phantasmal Dreadmaw","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","339","False","False","0.06"
"1","1","Phantasmal Dreadmaw","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","55","False","False","0.07"
"1","1","Phoenix Chick","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","140","False","False","0.19"
"1","1","Phoenix Chick","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","140","False","False","0.32"
"1","1","Phyrexian Debaser","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","97","False","False","0.02"
"1","1","Phyrexian Espionage","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","60","False","False","0.06"
"1","1","Phyrexian Gargantua","mom","Near Mint","English","","","2023-10-01 10:02:06.313000","121","False","False","0.02"
"1","1","Phyrexian Ghoul","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","98","False","False","0.27"
"1","1","Phyrexian Hydra","tmom","Near Mint","German","","","2023-10-01 10:02:06.313000","11","False","False","0.45"
"1","1","Phyrexian Myr","tmul","Near Mint","English","","","2023-10-01 10:02:06.313000","1","False","False","0.07"
"2","2","Phyrexian Rager","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","99","False","False","0.02"
"1","1","Phyrexian Rager","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","99","False","False","0.05"
"2","2","Phyrexian Vivisector","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","100","False","False","0.04"
"1","1","Phyrexian Vivisector","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","100","False","False","0.05"
"1","1","Pia's Revolution","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","91","False","False","0.24"
"1","1","Picklock Prankster // Free the Fae","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","64","False","False","0.07"
"1","1","Picklock Prankster // Free the Fae","woe","Near Mint","English","foil","","2023-10-01 10:02:06.313000","64","False","False","0.17"
"1","1","Pieces of the Puzzle","soi","Near Mint","German","","","2023-10-01 10:02:06.313000","78","False","False","0.20"
"1","1","Piercing Light","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","30","False","False","0.04"
"1","1","Piercing Rays","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","24","False","False","0.02"
"1","1","Piercing Rays","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","24","False","False","0.04"
"1","1","Pilfer","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","102","False","False","0.04"
"1","1","Pilfer","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","102","False","False","0.09"
"1","1","Pilgrim of the Ages","stx","Near Mint","German","","","2023-10-01 10:02:06.313000","22","False","False","0.09"
"1","1","Pilgrim's Eye","clb","Near Mint","German","","","2023-10-01 10:02:06.313000","333","False","False","0.12"
"1","1","Pillardrop Rescuer","stx","Near Mint","German","","","2023-10-01 10:02:06.313000","23","False","False","0.09"
"1","1","Pillardrop Warden","stx","Near Mint","German","","","2023-10-01 10:02:06.313000","112","False","False","0.09"
"1","1","Pirate Hat","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","70","False","False","0.13"
"1","1","Pirate's Cutlass","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","242","False","False","0.05"
"1","1","Pirate's Cutlass","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","333","False","False","0.02"
"1","1","Pirate's Prize","xln","Near Mint","German","foil","","2023-10-01 10:02:06.313000","68","False","False","0.49"
"2","2","Pit of Offerings","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","278","False","False","0.13"
"1","1","Pitiless Plunderer","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","208","False","False",""
"1","1","Pitiless Plunderer","rix","Near Mint","English","","","2023-10-01 10:02:06.313000","81","False","False","6.38"
"1","1","Pitiless Plunderer","rix","Near Mint","German","","","2023-10-01 10:02:06.313000","81","False","False","7.15"
"1","1","Pitiless Pontiff","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","194","False","False","0.02"
"1","1","Pixie Illusionist","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","61","False","False","0.07"
"1","1","Pixie Illusionist","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","61","False","False","0.14"
"1","1","Plague Wight","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","82","False","False","0.12"
"1","1","Plains","mid","Near Mint","German","foil","","2023-10-01 10:02:06.313000","269","False","False","0.85"
"3","3","Plains","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","268","False","False","0.20"
"1","1","Plains","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","269","False","False","0.18"
"1","1","Plains","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","268","False","False","0.16"
"1","1","Plains","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","277","False","False","0.63"
"2","2","Plains","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","262","False","False","0.07"
"6","6","Plains","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","262","False","False","0.06"
"1","1","Plains","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","272","False","False","0.40"
"1","1","Plains","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","262","False","False","0.06"
"1","1","Plains","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","262","False","False","0.23"
"6","6","Plains","lci","Near Mint","English","","","2023-12-24 22:35:19.740000","393","False","False",""
"6","6","Plains","lci","Near Mint","English","","","2023-12-24 22:35:19.740000","394","False","False",""
"3","3","Planar Incision","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","72","False","False","0.04"
"1","1","Planar Incision","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","72","False","False","0.04"
"1","1","Planar Incision","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","72","False","False","0.09"
"1","1","Planar Outburst","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","19","False","False","0.04"
"1","1","Plasma Jockey","snc","Near Mint","German","","","2023-10-01 10:02:06.313000","115","False","False","0.01"
"1","1","Plumb the Forbidden","stx","Near Mint","German","","","2023-10-01 10:02:06.313000","81","False","False","1.12"
"2","2","Plummet","thb","Near Mint","German","","","2023-10-01 10:02:06.313000","194","False","False","0.05"
"2","2","Plundering Pirate","lci","Near Mint","English","","","2024-01-13 22:15:48.990000","160","False","False","0.08"
"1","1","Plunge into Winter","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","22","False","False","0.08"
"4","4","Pointed Discussion","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","126","False","False","0.12"
"1","1","Poison the Cup","khm","Near Mint","German","","","2023-10-01 10:02:06.313000","103","False","False","0.08"
"1","1","Poison-Tip Archer","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","90","False","False","0.10"
"2","2","Pore Over the Pages","soi","Near Mint","German","","","2023-10-01 10:02:06.313000","79","False","False","0.02"
"1","1","Port of Karfell","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","347","False","False",""
"1","1","Port Razer","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","230","False","False",""
