Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU
3,Pygmy Pyrosaur,Pygmy Pyrosaur,Urza's Legacy,87,ULG,Normal,Near Mint,English,Common,6366,19862
2,Pygmy Razorback,Pygmy Razorback,Prophecy,120,PCY,Normal,Near Mint,English,Common,7346,20812
4,Pygmy Troll,Pygmy Troll,Exodus,118,EXO,Normal,Near Mint,English,Common,4378,18275
1,Pyknite,Pyknite,Ice Age,258,ICE,Normal,Near Mint,English,Common,4847,18710
2,Pyromancy,Pyromancy,Urza's Legacy,88,ULG,Normal,Near Mint,English,Rare,6367,19863
1,Pyrotechnics,Pyrotechnics,Fifth Edition,263,5ED,Normal,Near Mint,German,Uncommon,2333,2606615
2,Quagmire Druid,Quagmire Druid,Apocalypse,51,APC,Normal,Near Mint,English,Common,8015,21453
1,Quash,Quash,Urza's Destiny,42,UDS,Normal,Near Mint,English,Uncommon,6225,19721
1,Quickening Licid,Quickening Licid,Tempest,36,TMP,Normal,Near Mint,English,Uncommon,5677,19176
1,Quicksilver Amulet,Quicksilver Amulet,Urza's Legacy,130,ULG,Normal,Near Mint,English,Rare,6368,19864
1,Quicksilver Dagger,Quicksilver Dagger,Apocalypse,118,APC,Normal,Near Mint,English,Common,8016,21454
1,Quirion Elves,Quirion Elves,Invasion,203,INV,Normal,Near Mint,English,Common,7606,21058
1,Quirion Trailblazer,Quirion Trailblazer,Invasion,205,INV,Normal,Near Mint,English,Common,7608,21060
4,Rabid Rats,Rabid Rats,Stronghold,67,STH,Normal,Near Mint,English,Common,5390,18901
4,Rabid Wolverines,Rabid Wolverines,Exodus,119,EXO,Normal,Near Mint,English,Common,4379,18276
3,Rack and Ruin,Rack and Ruin,Urza's Legacy,89,ULG,Normal,Near Mint,English,Uncommon,6369,19865
1,Radiant Essence,Radiant Essence,Mirage,276,MIR,Normal,Near Mint,English,Uncommon,5190,13239
1,"Radiant, Archangel","Radiant, Archangel",Urza's Legacy,20,ULG,Foil,Near Mint,English,Rare,6370,43670
1,Radiant's Dragoons,Radiant's Dragoons,Urza's Legacy,21,ULG,Normal,Near Mint,English,Uncommon,6371,19867
5,Radiant's Judgment,Radiant's Judgment,Urza's Legacy,22,ULG,Normal,Near Mint,English,Common,6372,19868
1,Radiant's Judgment,Radiant's Judgment,Jumpstart 2022,230,J22,Normal,Near Mint,English,Common,455052,6744810
1,Radjan Spirit,Radjan Spirit,Fifth Edition,320,5ED,Normal,Near Mint,French,Uncommon,2335,2602127
4,Raging Goblin,Raging Goblin,Exodus,96,EXO,Normal,Near Mint,English,Common,4380,18277
2,Raging Gorilla,Raging Gorilla,Visions,90,VIS,Normal,Near Mint,English,Common,5907,19403
1,Raiding Party,Raiding Party,Fallen Empires,64,FEM,Normal,Near Mint,English,Uncommon,3736,17704
2,Rain of Salt,Rain of Salt,Urza's Saga,206,USG,Normal,Near Mint,English,Uncommon,6993,20462
1,Rain of Tears,Rain of Tears,Tempest,149,TMP,Normal,Near Mint,English,Uncommon,5678,19177
4,Raise Dead,Raise Dead,Fourth Edition,156,4ED,Normal,Near Mint,English,Common,1896,16019
1,Raise Dead,Raise Dead,Fifth Edition,191,5ED,Normal,Near Mint,English,Common,2337,16446
2,Raise Dead,Raise Dead,7th Edition,157,7ED,Normal,Near Mint,English,Common,3040,17119
1,Raise Dead,Raise Dead,Starter 1999,85,S99,Normal,Near Mint,English,Common,363,14857
1,Raka Sanctuary,Raka Sanctuary,Apocalypse,67,APC,Normal,Near Mint,English,Uncommon,8018,21456
3,Ramosian Lieutenant,Ramosian Lieutenant,Mercadian Masques,37,MMQ,Foil,Near Mint,English,Common,6649,43937
4,Rancor,Rancor,Urza's Legacy,110,ULG,Normal,Near Mint,English,Common,6373,19869
2,Rank and File,Rank and File,Urza's Legacy,65,ULG,Normal,Near Mint,English,Uncommon,6374,19870
4,Rats of Rath,Rats of Rath,Tempest,150,TMP,Normal,Near Mint,English,Common,5682,19181
3,Raven Familiar,Raven Familiar,Urza's Legacy,39,ULG,Normal,Near Mint,English,Uncommon,6375,19871
2,Ravenous Baboons,Ravenous Baboons,Exodus,97,EXO,Normal,Near Mint,English,Rare,4381,18278
2,Ravenous Rats,Ravenous Rats,Urza's Destiny,68,UDS,Normal,Near Mint,English,Common,6227,19723
2,Ravenous Skirge,Ravenous Skirge,Urza's Saga,152,USG,Normal,Near Mint,English,Common,6994,20463
3,Ray of Command,Ray of Command,Ice Age,92,ICE,Normal,Near Mint,English,Common,4851,18714
2,Ray of Command,Ray of Command,Mirage,86,MIR,Normal,Near Mint,English,Common,5195,13279
1,Ray of Command,Ray of Command,Fifth Edition,114,5ED,Normal,Near Mint,English,Common,2338,16447
3,Ray of Erasure,Ray of Erasure,Ice Age,93,ICE,Normal,Near Mint,English,Common,4852,18715
4,Raze,Raze,Urza's Saga,207,USG,Normal,Near Mint,English,Common,6995,20464
1,Razorfoot Griffin,Razorfoot Griffin,7th Edition,32,7ED,Normal,Near Mint,English,Common,3042,17121
1,Razortooth Rats,Razortooth Rats,7th Edition,158,7ED,Normal,Near Mint,English,Common,3043,17122
2,Razortooth Rats,Razortooth Rats,Weatherlight,78,WTH,Normal,Near Mint,English,Common,6087,19583
3,Reality Anchor,Reality Anchor,Tempest,246,TMP,Normal,Near Mint,English,Common,5683,19182
1,Reality Ripple,Reality Ripple,Mirage,87,MIR,Normal,Near Mint,English,Common,5197,13295
3,Reanimate,Reanimate,Tempest,151,TMP,Normal,Near Mint,English,Uncommon,5684,19183
4,Reaping the Rewards,Reaping the Rewards,Exodus,16,EXO,Normal,Near Mint,English,Common,4382,18279
1,Rebound,Rebound,Stronghold,40,STH,Normal,Near Mint,English,Uncommon,5392,18903
2,Rebuild,Rebuild,Urza's Legacy,40,ULG,Normal,Near Mint,English,Uncommon,6376,19872
1,Recall,Recall,Chronicles,24,CHR,Normal,Near Mint,English,Uncommon,3429,17476
1,Recantation,Recantation,Urza's Saga,91,USG,Normal,Near Mint,English,Rare,6996,20465
1,Reckless Abandon,Reckless Abandon,Urza's Destiny,94,UDS,Normal,Near Mint,English,Common,6229,19725
4,Reckless Ogre,Reckless Ogre,Exodus,98,EXO,Normal,Near Mint,English,Common,4383,18280
4,Reclaim,Reclaim,Exodus,120,EXO,Normal,Near Mint,English,Common,4384,18281
2,Reclusive Wight,Reclusive Wight,Urza's Saga,153,USG,Normal,Near Mint,English,Uncommon,6997,20466
1,Reconnaissance,Reconnaissance,Exodus,17,EXO,Normal,Near Mint,English,Uncommon,4385,18282
2,Recurring Nightmare,Recurring Nightmare,Exodus,72,EXO,Normal,Near Mint,English,Rare,4386,18283
1,Recycle,Recycle,Tempest,248,TMP,Normal,Near Mint,English,Rare,5687,19186
2,Red Elemental Blast,Red Elemental Blast,Fourth Edition,218,4ED,Normal,Near Mint,English,Common,1898,16021
2,Redeem,Redeem,Urza's Saga,33,USG,Normal,Near Mint,English,Uncommon,6998,20467
2,Redwood Treefolk,Redwood Treefolk,Weatherlight,138,WTH,Normal,Near Mint,English,Common,6088,19584
1,Redwood Treefolk,Redwood Treefolk,7th Edition,264,7ED,Normal,Near Mint,English,Common,3046,17125
1,Reef Pirates,Reef Pirates,Fifth Edition,116,5ED,Normal,Near Mint,English,Common,2340,16449
4,Reflexes,Reflexes,Urza's Saga,208,USG,Normal,Near Mint,English,Common,6999,20468
1,Regal Unicorn,Regal Unicorn,Classic Sixth Edition,35,6ED,Normal,Near Mint,English,Common,2707,16801
4,Regeneration,Regeneration,Ice Age,259,ICE,Normal,Near Mint,English,Common,4856,18719
4,Regeneration,Regeneration,Fifth Edition,321,5ED,Normal,Near Mint,English,Common,2341,16450
4,Rejuvenate,Rejuvenate,Urza's Saga,271,USG,Normal,Near Mint,English,Common,7000,20469
1,Reliquary Monk,Reliquary Monk,Urza's Destiny,14,UDS,Normal,Near Mint,English,Common,6230,19726
1,Remembrance,Remembrance,Urza's Saga,34,USG,Normal,Near Mint,English,Rare,7001,20470
3,Remove Soul,Remove Soul,Legends,72,LEG,Normal,Near Mint,English,Common,4001,17954
1,Remove Soul,Remove Soul,7th Edition,95,7ED,Normal,Near Mint,English,Common,3050,17129
1,Remove Soul,Remove Soul,Starter 1999,49,S99,Normal,Near Mint,English,Common,368,14862
1,Remove Soul,Remove Soul,Fifth Edition,117,5ED,Normal,Near Mint,English,Common,2342,16451
1,Renegade Warlord,Renegade Warlord,Tempest,197,TMP,Normal,Near Mint,English,Uncommon,5689,19188
1,Reparations,Reparations,Mirage,278,MIR,Normal,Near Mint,English,Rare,5203,13343
1,Repentance,Repentance,Tempest,37,TMP,Normal,Near Mint,English,Uncommon,5690,19189
2,Repentant Blacksmith,Repentant Blacksmith,Arabian Nights,9,ARN,Normal,Near Mint,English,Rare,3232,17298
1,Repentant Blacksmith,Repentant Blacksmith,Fifth Edition,54,5ED,Normal,Near Mint,English,Common,2343,16452
4,Repopulate,Repopulate,Urza's Legacy,111,ULG,Normal,Near Mint,English,Common,6377,19873
3,Rescind,Rescind,Urza's Saga,92,USG,Normal,Near Mint,English,Common,7004,20473
1,Resistance Fighter,Resistance Fighter,Visions,18,VIS,Normal,Near Mint,English,Common,5912,19408
1,Resistance Fighter,Resistance Fighter,Classic Sixth Edition,38,6ED,Normal,Near Mint,English,Common,2714,16808
4,Respite,Respite,Tempest,249,TMP,Normal,Near Mint,English,Common,5691,19190
1,Resurrection,Resurrection,Revised Edition,34,3ED,Normal,Near Mint,English,Uncommon,1541,15674
1,Resuscitate,Resuscitate,Exodus,121,EXO,Normal,Near Mint,English,Uncommon,4387,18284
3,Retaliation,Retaliation,The List Reprints,USG-272,LIST,Normal,Near Mint,English,Uncommon,454183,6734476
1,Rethink,Rethink,Prophecy,42,PCY,Normal,Near Mint,English,Common,7349,20815
4,Retromancer,Retromancer,Urza's Saga,209,USG,Normal,Near Mint,English,Common,7006,20475
1,Reverse Damage,Reverse Damage,Fourth Edition,45,4ED,Normal,Near Mint,English,Rare,1903,16026
4,Rewind,Rewind,Urza's Saga,93,USG,Normal,Near Mint,English,Common,7007,20476
1,Rib Cage Spider,Rib Cage Spider,Prophecy,121,PCY,Normal,Near Mint,English,Common,7360,20826
1,Righteousness,Righteousness,Fifth Edition,56,5ED,Normal,Near Mint,English,Rare,2345,16454
3,Rime Dryad,Rime Dryad,Ice Age,260,ICE,Normal,Near Mint,English,Common,4857,18720
1,Ring of Gix,Ring of Gix,Urza's Legacy,131,ULG,Normal,Near Mint,English,Rare,6378,19874
1,Rivalry,Rivalry,Urza's Legacy,90,ULG,Normal,Near Mint,English,Rare,6379,19875
4,Robe of Mirrors,Robe of Mirrors,Exodus,43,EXO,Normal,Near Mint,English,Common,4388,18285
1,Roc Hatchling,Roc Hatchling,Weatherlight,113,WTH,Normal,Near Mint,English,Uncommon,6091,19587
1,Rock Hydra,Rock Hydra,Revised Edition,173,3ED,Normal,Near Mint,English,Rare,1546,15679
3,Rod of Ruin,Rod of Ruin,Fifth Edition,396,5ED,Normal,Near Mint,English,Uncommon,2346,16455
1,Rogue Elephant,Rogue Elephant,Weatherlight,139,WTH,Normal,Near Mint,English,Common,6092,19588
1,Rolling Stones,Rolling Stones,Stronghold,11,STH,Normal,Near Mint,English,Rare,5395,18906
4,Rolling Thunder,Rolling Thunder,Tempest,198,TMP,Normal,Near Mint,English,Common,5692,19191
1,Root Cage,Root Cage,Prophecy,122,PCY,Normal,Near Mint,English,Uncommon,7363,20829
3,Rootbreaker Wurm,Rootbreaker Wurm,Tempest,251,TMP,Normal,Near Mint,English,Common,5694,19193
4,Rootwater Alligator,Rootwater Alligator,Exodus,122,EXO,Normal,Near Mint,English,Common,4389,18286
2,Rootwater Diver,Rootwater Diver,Tempest,81,TMP,Normal,Near Mint,English,Uncommon,5697,19196
4,Rootwater Hunter,Rootwater Hunter,Tempest,82,TMP,Normal,Near Mint,English,Common,5698,19197
1,Rootwater Matriarch,Rootwater Matriarch,Tempest,83,TMP,Normal,Near Mint,English,Rare,5699,19198
4,Rootwater Mystic,Rootwater Mystic,Exodus,44,EXO,Normal,Near Mint,English,Common,4390,18287
1,Royal Herbalist (Man),Royal Herbalist,Alliances,15a,ALL,Normal,Near Mint,English,Common,80110,1171052
1,Rumbling Crescendo,Rumbling Crescendo,Urza's Saga,210,USG,Normal,Near Mint,English,Rare,7008,20477
2,Rune of Protection: Artifacts,Rune of Protection: Artifacts,Urza's Saga,35,USG,Normal,Near Mint,English,Uncommon,7009,20478
4,Rune of Protection: Black,Rune of Protection: Black,Urza's Saga,36,USG,Normal,Near Mint,English,Common,7010,20479
4,Rune of Protection: Blue,Rune of Protection: Blue,Urza's Saga,37,USG,Normal,Near Mint,English,Common,7011,20480
2,Rune of Protection: Green,Rune of Protection: Green,Urza's Saga,38,USG,Normal,Near Mint,English,Common,7012,20481
1,Rune of Protection: Lands,Rune of Protection: Lands,Urza's Saga,39,USG,Normal,Near Mint,English,Rare,7013,20482
4,Rune of Protection: Red,Rune of Protection: Red,Urza's Saga,40,USG,Normal,Near Mint,English,Common,7014,20483
4,Rune of Protection: White,Rune of Protection: White,Urza's Saga,41,USG,Normal,Near Mint,English,Common,7015,20484
3,Runesword,Runesword,Chronicles,106,CHR,Normal,Near Mint,English,Common,3434,17481
1,Rushwood Elemental,Rushwood Elemental,Mercadian Masques,264,MMQ,Normal,Near Mint,English,Rare,6672,20156
1,Rushwood Grove,Rushwood Grove,Mercadian Masques,325,MMQ,Normal,Near Mint,English,Uncommon,6673,20157
1,Sabertooth Cobra,Sabertooth Cobra,The List Reprints,MIR-238,LIST,Normal,Near Mint,English,Common,480181,6971184
3,Sabertooth Wyvern,Sabertooth Wyvern,Exodus,99,EXO,Normal,Near Mint,English,Uncommon,4391,18288
1,Sabretooth Tiger,Sabretooth Tiger,Fifth Edition,264,5ED,Normal,Near Mint,English,Common,2348,16457
3,Sabretooth Tiger,Sabretooth Tiger,Ice Age,215,ICE,Normal,Near Mint,English,Common,4861,18724
2,Sacred Ground,Sacred Ground,Stronghold,12,STH,Normal,Near Mint,English,Rare,5397,18908
1,Sacred Nectar,Sacred Nectar,7th Edition,37,7ED,Normal,Near Mint,English,Common,3060,17139
4,Sadistic Glee,Sadistic Glee,Tempest,153,TMP,Normal,Near Mint,English,Common,5703,19202
1,Safeguard,Safeguard,Tempest,39,TMP,Normal,Near Mint,English,Rare,5704,19203
4,Sage Owl,Sage Owl,Weatherlight,52,WTH,Normal,Near Mint,English,Common,6093,19589
4,Samite Blessing,Samite Blessing,Stronghold,13,STH,Normal,Near Mint,English,Common,5398,18909
1,Samite Healer,Samite Healer,Classic Sixth Edition,40,6ED,Normal,Near Mint,English,Common,2722,16816
4,Samite Healer,Samite Healer,Fourth Edition,47,4ED,Normal,Near Mint,English,Common,1907,16030
1,Sanctimony,Sanctimony,Urza's Destiny,16,UDS,Normal,Near Mint,English,Uncommon,6236,19732
4,Sanctum Custodian,Sanctum Custodian,Urza's Saga,42,USG,Normal,Near Mint,English,Common,7016,20485
2,Sanctum Guardian,Sanctum Guardian,Urza's Saga,43,USG,Normal,Near Mint,English,Uncommon,7017,20486
1,Sandbar Crocodile,Sandbar Crocodile,Mirage,88,MIR,Normal,Near Mint,English,Common,5212,13415
4,Sandbar Merfolk,Sandbar Merfolk,Urza's Saga,94,USG,Normal,Near Mint,English,Common,7018,20487
1,Sandbar Serpent,Sandbar Serpent,Urza's Saga,95,USG,Normal,Near Mint,English,Uncommon,7019,20488
2,Sandstone Warrior,Sandstone Warrior,Tempest,199,TMP,Normal,Near Mint,English,Common,5706,19205
3,Sandstorm,Sandstorm,Fourth Edition,269,4ED,Normal,Near Mint,English,Common,1908,16031
2,Sanguine Guard,Sanguine Guard,Urza's Saga,155,USG,Normal,Near Mint,English,Uncommon,7020,20489
1,Sarcomancy,Sarcomancy,Tempest,154,TMP,Normal,Near Mint,English,Rare,5708,19207
1,Savage Gorilla,Savage Gorilla,Apocalypse,85,APC,Normal,Near Mint,English,Common,8022,21460
1,Savage Twister,Savage Twister,Mirage,280,MIR,Normal,Near Mint,English,Uncommon,5215,13439
1,Savannah Lions,Savannah Lions,Fourth Edition,48,4ED,Normal,Near Mint,English,Rare,1909,16032
2,Sawtooth Ogre,Sawtooth Ogre,Weatherlight,114,WTH,Normal,Near Mint,English,Common,6094,19590
1,Scald,Scald,Urza's Saga,211,USG,Normal,Near Mint,English,Uncommon,7021,20490
4,Scalding Salamander,Scalding Salamander,Exodus,100,EXO,Normal,Near Mint,English,Uncommon,4392,18289
1,Scalebane's Elite,Scalebane's Elite,Visions,135,VIS,Normal,Near Mint,English,Uncommon,5920,19416
1,Scaled Wurm,Scaled Wurm,Ice Age,262,ICE,Normal,Near Mint,English,Common,4863,18726
2,Scaled Wurm,Scaled Wurm,Fifth Edition,322,5ED,Normal,Near Mint,English,Common,2352,16461
1,Scapegoat,Scapegoat,Stronghold,14,STH,Normal,Near Mint,English,Uncommon,5399,18910
4,Scare Tactics,Scare Tactics,Exodus,73,EXO,Normal,Near Mint,English,Common,4393,18290
1,Scathe Zombies,Scathe Zombies,Starter 1999,87,S99,Normal,Near Mint,English,Common,375,14869
1,Scathe Zombies,Scathe Zombies,Fourth Edition,158,4ED,Normal,Near Mint,English,Common,1910,16033
1,Scavenged Weaponry,Scavenged Weaponry,Invasion,123,INV,Normal,Near Mint,English,Common,7643,21095
1,Scavenger Folk,Scavenger Folk,7th Edition,267,7ED,Normal,Near Mint,English,Uncommon,3065,17144
1,Scavenging Ghoul,Scavenging Ghoul,Fourth Edition,159,4ED,Normal,Near Mint,English,Uncommon,1911,16034
1,Scent of Cinder,Scent of Cinder,Urza's Destiny,96,UDS,Normal,Near Mint,English,Common,6238,19734
4,School of Piranha,School of Piranha,Exodus,45,EXO,Normal,Near Mint,English,Common,4394,18291
1,Scorching Lava,Scorching Lava,Invasion,164,INV,Normal,Near Mint,English,Common,7644,21096
4,Scrap,Scrap,Urza's Saga,213,USG,Normal,Near Mint,English,Common,7023,20492
1,Scrapheap,Scrapheap,Urza's Legacy,132,ULG,Normal,Near Mint,English,Rare,6380,19876
1,Screeching Harpy,Screeching Harpy,Tempest,155,TMP,Normal,Near Mint,English,Uncommon,5713,19212
2,Scrivener,Scrivener,Exodus,46,EXO,Normal,Near Mint,English,Uncommon,4395,18292
2,Scryb Sprites,Scryb Sprites,Fifth Edition,324,5ED,Normal,Near Mint,English,Common,2355,16464
2,Sea Monster,Sea Monster,7th Edition,97,7ED,Normal,Near Mint,English,Common,3066,17145
4,Sea Monster,Sea Monster,Tempest,85,TMP,Normal,Near Mint,English,Common,5715,19214
1,Sea Scryer,Sea Scryer,Mirage,90,MIR,Normal,Near Mint,English,Common,5217,13455
1,Sea Serpent,Sea Serpent,Revised Edition,78,3ED,Normal,Near Mint,English,Common,1558,15691
2,Sea Serpent,Sea Serpent,Fifth Edition,118,5ED,Normal,Near Mint,English,Common,2356,16465
3,Sea Serpent,Sea Serpent,Fourth Edition,98,4ED,Normal,Near Mint,English,Common,1913,16036
2,Sea Spirit,Sea Spirit,Ice Age,95,ICE,Normal,Near Mint,English,Uncommon,4864,18727
1,Searing Touch,Searing Touch,Tempest,201,TMP,Normal,Near Mint,English,Uncommon,5716,19215
1,Seasinger,Seasinger,Fifth Edition,121,5ED,Normal,Near Mint,English,Uncommon,2359,16468
2,Seasoned Marshal,Seasoned Marshal,Urza's Saga,44,USG,Normal,Near Mint,English,Uncommon,7024,20493
2,Second Chance,Second Chance,Urza's Legacy,41,ULG,Normal,Near Mint,English,Rare,6381,19877
4,Seeker,Seeker,Fourth Edition,49,4ED,Normal,Near Mint,English,Common,1914,16037
1,Seeker of Skybreak,Seeker of Skybreak,Tempest,254,TMP,Normal,Near Mint,English,Common,5717,19216
4,Seething Anger,Seething Anger,Stronghold,96,STH,Normal,Near Mint,English,Common,5400,18911
1,Segmented Wurm,Segmented Wurm,Tempest,269,TMP,Normal,Near Mint,English,Uncommon,5718,19217
1,Segovian Leviathan,Segovian Leviathan,Fourth Edition,99,4ED,Normal,Near Mint,English,Uncommon,1915,16038
1,Segovian Leviathan,Segovian Leviathan,Classic Sixth Edition,97,6ED,Normal,Near Mint,English,Uncommon,2726,16820
2,Seizures,Seizures,Ice Age,159,ICE,Normal,Near Mint,English,Common,4865,18728
1,"Selenia, Dark Angel","Selenia, Dark Angel",Tempest,270,TMP,Normal,Near Mint,English,Rare,5719,19218
3,Sengir Vampire,Sengir Vampire,Fourth Edition,160,4ED,Normal,Near Mint,English,Uncommon,1916,16039
1,Seraph,Seraph,Fifth Edition,59,5ED,Normal,Near Mint,English,Rare,2362,16471
1,Serene Offering,Serene Offering,Tempest,40,TMP,Normal,Near Mint,English,Uncommon,5720,19219
1,Serpent Generator,Serpent Generator,Legends,295,LEG,Normal,Near Mint,English,Rare,4016,17969
4,Serpent Warrior,Serpent Warrior,Stronghold,69,STH,Normal,Near Mint,English,Common,5401,18912
1,Serra Angel,Serra Angel,Fourth Edition,50,4ED,Normal,Near Mint,English,Uncommon,1917,16040
2,Serra Avatar,Serra Avatar,Urza's Saga,45,USG,Normal,Near Mint,English,Rare,7025,20494
2,Serra Bestiary,Serra Bestiary,Fifth Edition,60,5ED,Normal,Near Mint,English,Uncommon,2364,16473
4,Serra Zealot,Serra Zealot,Urza's Saga,46,USG,Normal,Near Mint,English,Common,7026,20495
2,Serra's Embrace,Serra's Embrace,Urza's Saga,47,USG,Normal,Near Mint,English,Uncommon,7027,20496
4,Serra's Hymn,Serra's Hymn,Urza's Saga,48,USG,Normal,Near Mint,English,Uncommon,7028,20497
2,Serra's Liturgy,Serra's Liturgy,Urza's Saga,49,USG,Normal,Near Mint,English,Rare,7029,20498
1,Serra's Sanctum,Serra's Sanctum,Urza's Saga,325,USG,Normal,Near Mint,English,Rare,7030,20499
1,Serrated Arrows,Serrated Arrows,Homelands,110,HML,Normal,Near Mint,English,Common,4556,18432
3,Servant of Volrath,Servant of Volrath,Tempest,156,TMP,Normal,Near Mint,English,Common,5721,19220
1,Sever Soul,Sever Soul,Mercadian Masques,159,MMQ,Normal,Near Mint,English,Common,6692,20176
1,Sewer Rats,Sewer Rats,Mirage,139,MIR,Normal,Near Mint,English,Common,5223,13503
4,Shackles,Shackles,Exodus,18,EXO,Normal,Near Mint,English,Common,4397,18294
3,Shadow Rider,Shadow Rider,Weatherlight,79,WTH,Normal,Near Mint,English,Common,6099,19595
3,Shadow Rift,Shadow Rift,Tempest,86,TMP,Normal,Near Mint,English,Common,5722,19221
1,Shallow Grave,Shallow Grave,Mirage,141,MIR,Normal,Near Mint,English,Rare,5226,13527
2,Shaman en-Kor,Shaman en-Kor,Stronghold,15,STH,Normal,Near Mint,English,Rare,5402,18913
1,Shambling Strider,Shambling Strider,Ice Age,263,ICE,Normal,Near Mint,English,Common,4867,18730
2,Shanodin Dryads,Shanodin Dryads,7th Edition,269,7ED,Normal,Near Mint,English,Common,3074,17153
1,Shanodin Dryads,Shanodin Dryads,Fifth Edition,325,5ED,Normal,Near Mint,English,Common,2366,16475
4,Shanodin Dryads,Shanodin Dryads,Fourth Edition,271,4ED,Normal,Near Mint,English,Common,1918,16041
1,Shapeshifter,Shapeshifter,Antiquities,64,ATQ,Normal,Near Mint,English,Rare,3315,17374
1,Shard Phoenix,Shard Phoenix,Stronghold,97,STH,Normal,Near Mint,English,Rare,5403,18914
1,Shatter,Shatter,7th Edition,217,7ED,Normal,Near Mint,English,Common,3075,17154
1,Shatter,Shatter,Ice Age,216,ICE,Normal,Near Mint,English,Common,4868,18731
2,Shatter,Shatter,Tempest,203,TMP,Normal,Near Mint,English,Common,5724,19223
2,Shatter,Shatter,Fourth Edition,219,4ED,Normal,Near Mint,English,Common,1920,16043
4,Shattered Crypt,Shattered Crypt,Weatherlight,80,WTH,Normal,Near Mint,English,Common,6100,19596
4,Shattering Pulse,Shattering Pulse,Exodus,102,EXO,Normal,Near Mint,English,Common,4398,18295
2,Shield Bearer,Shield Bearer,Fifth Edition,62,5ED,Normal,Near Mint,English,Common,2370,16479
